city,state_id,state_name,lat,lng,timezone
Renton,WA,Washington,47.4784,-122.1918,America/Los_Angeles
Holland,MI,Michigan,42.7677,-86.0984,America/Detroit
Brockton,MA,Massachusetts,42.0821,-71.0242,America/New_York
Rio Rancho,NM,New Mexico,35.2873,-106.6982,America/Denver
San Mateo,CA,California,37.5522,-122.3121,America/Los_Angeles
Rialto,CA,California,34.1175,-117.3892,America/Los_Angeles
Spokane Valley,WA,Washington,47.6626,-117.2346,America/Los_Angeles
Charlottesville,VA,Virginia,38.0375,-78.4855,America/New_York
Menifee,CA,California,33.6909,-117.1849,America/Los_Angeles
Daly City,CA,California,37.6862,-122.4685,America/Los_Angeles
Wichita Falls,TX,Texas,33.9072,-98.5291,America/Chicago
Riverview,FL,Florida,27.8227,-82.3023,America/New_York
Norwalk,CA,California,33.9069,-118.0829,America/Los_Angeles
Lee's Summit,MO,Missouri,38.9171,-94.3816,America/Chicago
Longmont,CO,Colorado,40.1686,-105.1005,America/Denver
Vacaville,CA,California,38.3587,-121.9673,America/Los_Angeles
Highlands Ranch,CO,Colorado,39.5419,-104.9708,America/Denver
Kingsport,TN,Tennessee,36.5224,-82.5454,America/New_York
San Tan Valley,AZ,Arizona,33.1786,-111.5629,America/Phoenix
Quincy,MA,Massachusetts,42.2506,-71.0187,America/New_York
Edinburg,TX,Texas,26.3196,-98.1597,America/Chicago
Lynn,MA,Massachusetts,42.4781,-70.9664,America/New_York
San Angelo,TX,Texas,31.4424,-100.4504,America/Chicago
Hesperia,CA,California,34.3975,-117.3147,America/Los_Angeles
Bowling Green,KY,Kentucky,36.9716,-86.4378,America/Chicago
Federal Way,WA,Washington,47.3091,-122.3358,America/Los_Angeles
Carmel,IN,Indiana,39.965,-86.146,America/Indiana/Indianapolis
Bismarck,ND,North Dakota,46.8143,-100.7694,America/Chicago
Fishers,IN,Indiana,39.9588,-85.9659,America/Indiana/Indianapolis
Lafayette,CO,Colorado,39.9946,-105.0998,America/Denver
Vista,CA,California,33.1896,-117.2386,America/Los_Angeles
Boca Raton,FL,Florida,26.3752,-80.108,America/New_York
St. Augustine,FL,Florida,29.8976,-81.31,America/New_York
Beaverton,OR,Oregon,45.4779,-122.8168,America/Los_Angeles
Goodyear,AZ,Arizona,33.2614,-112.3622,America/Phoenix
Portsmouth,VA,Virginia,36.8468,-76.354,America/New_York
Orem,UT,Utah,40.2981,-111.6994,America/Denver
Sunrise,FL,Florida,26.1547,-80.2997,America/New_York
Portsmouth,NH,New Hampshire,43.058,-70.7826,America/New_York
Arden-Arcade,CA,California,38.6017,-121.3845,America/Los_Angeles
Lawrence,KS,Kansas,38.9597,-95.2642,America/Chicago
Sandy,UT,Utah,40.5709,-111.8506,America/Denver
Slidell,LA,Louisiana,30.2887,-89.7828,America/Chicago
Buckeye,AZ,Arizona,33.4314,-112.6429,America/Phoenix
Livonia,MI,Michigan,42.3972,-83.3733,America/Detroit
Williamsburg,VA,Virginia,37.2693,-76.7076,America/New_York
Suffolk,VA,Virginia,36.6953,-76.6398,America/New_York
Compton,CA,California,33.893,-118.2274,America/Los_Angeles
La Crosse,WI,Wisconsin,43.8241,-91.2268,America/Chicago
Edmond,OK,Oklahoma,35.6689,-97.416,America/Chicago
Carson,CA,California,33.8374,-118.2559,America/Los_Angeles
San Marcos,CA,California,33.135,-117.1743,America/Los_Angeles
Tracy,CA,California,37.7269,-121.4523,America/Los_Angeles
Prescott Valley,AZ,Arizona,34.598,-112.3185,America/Phoenix
Middletown,OH,Ohio,39.5033,-84.3659,America/New_York
Fall River,MA,Massachusetts,41.7136,-71.1015,America/New_York
San Germán,PR,Puerto Rico,18.0827,-67.046,America/Puerto_Rico
Santa Fe,NM,New Mexico,35.6619,-105.9819,America/Denver
Plantation,FL,Florida,26.1259,-80.2617,America/New_York
Mayagüez,PR,Puerto Rico,18.2003,-67.1397,America/Puerto_Rico
New Braunfels,TX,Texas,29.6994,-98.1148,America/Chicago
Roswell,GA,Georgia,34.0391,-84.3513,America/New_York
Conroe,TX,Texas,30.3238,-95.4824,America/Chicago
South Gate,CA,California,33.9447,-118.1926,America/Los_Angeles
Santa Monica,CA,California,34.0235,-118.481,America/Los_Angeles
Kirkland,WA,Washington,47.697,-122.2057,America/Los_Angeles
Hoover,AL,Alabama,33.3763,-86.8068,America/Chicago
O'Fallon,MO,Missouri,38.785,-90.7175,America/Chicago
Alafaya,FL,Florida,28.528,-81.1868,America/New_York
Palm Coast,FL,Florida,29.5389,-81.2457,America/New_York
Norwalk,CT,Connecticut,41.1144,-73.4215,America/New_York
Lawton,OK,Oklahoma,34.6175,-98.4202,America/Chicago
Chino,CA,California,33.9836,-117.6654,America/Los_Angeles
Mount Pleasant,SC,South Carolina,32.8537,-79.8203,America/New_York
Manteca,CA,California,37.7927,-121.2264,America/Los_Angeles
Westminster,CA,California,33.7523,-117.9938,America/Los_Angeles
Florence,SC,South Carolina,34.178,-79.7898,America/New_York
Joplin,MO,Missouri,37.0757,-94.5018,America/Chicago
Germantown,MD,Maryland,39.1755,-77.2643,America/New_York
San Leandro,CA,California,37.7074,-122.1599,America/Los_Angeles
Town 'n' Country,FL,Florida,28.0106,-82.5763,America/New_York
Clifton,NJ,New Jersey,40.863,-74.1575,America/New_York
Waukegan,IL,Illinois,42.3698,-87.8716,America/Chicago
Bloomington,MN,Minnesota,44.8306,-93.3151,America/Chicago
Avondale,AZ,Arizona,33.3873,-112.3235,America/Phoenix
Atascocita,TX,Texas,29.9777,-95.1953,America/Chicago
Missoula,MT,Montana,46.8751,-114.0214,America/Denver
Fort Myers,FL,Florida,26.6194,-81.8302,America/New_York
Newton,MA,Massachusetts,42.3316,-71.2085,America/New_York
Lawrence,MA,Massachusetts,42.7002,-71.1626,America/New_York
Muncie,IN,Indiana,40.1989,-85.395,America/Indiana/Indianapolis
Rapid City,SD,South Dakota,44.0716,-103.2204,America/Denver
Troy,MI,Michigan,42.5817,-83.1457,America/Detroit
Livermore,CA,California,37.6868,-121.7607,America/Los_Angeles
Citrus Heights,CA,California,38.6948,-121.288,America/Los_Angeles
Hawthorne,CA,California,33.9147,-118.3476,America/Los_Angeles
Winchester,VA,Virginia,39.1735,-78.1746,America/New_York
Springdale,AR,Arkansas,36.1901,-94.1574,America/Chicago
Whittier,CA,California,33.9678,-118.0188,America/Los_Angeles
Deerfield Beach,FL,Florida,26.305,-80.1277,America/New_York
Decatur,IL,Illinois,39.8557,-88.9342,America/Chicago
San Ramon,CA,California,37.7624,-121.9365,America/Los_Angeles
Vineland,NJ,New Jersey,39.4653,-74.9981,America/New_York
Mission,TX,Texas,26.2039,-98.3256,America/Chicago
Auburn,WA,Washington,47.3039,-122.2108,America/Los_Angeles
Lake Forest,CA,California,33.6605,-117.6714,America/Los_Angeles
Newport Beach,CA,California,33.6151,-117.8668,America/Los_Angeles
Melbourne,FL,Florida,28.1086,-80.6627,America/New_York
Brooklyn Park,MN,Minnesota,45.1112,-93.3505,America/Chicago
Bryan,TX,Texas,30.665,-96.3807,America/Chicago
Westland,MI,Michigan,42.3192,-83.3805,America/Detroit
Napa,CA,California,38.2975,-122.301,America/Los_Angeles
Baytown,TX,Texas,29.7587,-94.9671,America/Chicago
Cicero,IL,Illinois,41.8445,-87.7593,America/Chicago
Anderson,IN,Indiana,40.0891,-85.6892,America/Indiana/Indianapolis
Franklin,TN,Tennessee,35.92,-86.8516,America/Chicago
Farmington Hills,MI,Michigan,42.486,-83.3771,America/Detroit
Buena Park,CA,California,33.8572,-118.0046,America/Los_Angeles
Albany,GA,Georgia,31.5776,-84.1762,America/New_York
Pine Hills,FL,Florida,28.5818,-81.4692,America/New_York
State College,PA,Pennsylvania,40.7909,-77.8567,America/New_York
Redwood City,CA,California,37.5025,-122.2253,America/Los_Angeles
Warwick,RI,Rhode Island,41.7062,-71.4334,America/New_York
Jackson,MI,Michigan,42.2431,-84.4038,America/Detroit
Cranston,RI,Rhode Island,41.7658,-71.4858,America/New_York
Largo,FL,Florida,27.9088,-82.7712,America/New_York
Miami Beach,FL,Florida,25.8171,-80.1396,America/New_York
Alhambra,CA,California,34.084,-118.1355,America/Los_Angeles
Johns Creek,GA,Georgia,34.0333,-84.2027,America/New_York
Mountain View,CA,California,37.4001,-122.0796,America/Los_Angeles
Salisbury,MD,Maryland,38.3756,-75.5865,America/New_York
Morgantown,WV,West Virginia,39.6383,-79.9464,America/New_York
Silver Spring,MD,Maryland,39.0028,-77.0207,America/New_York
Layton,UT,Utah,41.077,-111.962,America/Denver
Springfield,OH,Ohio,39.93,-83.7959,America/New_York
Lakewood,CA,California,33.8471,-118.1222,America/Los_Angeles
Florence,AL,Alabama,34.8303,-87.6655,America/Chicago
Folsom,CA,California,38.6668,-121.1422,America/Los_Angeles
Madera,CA,California,36.963,-120.0778,America/Los_Angeles
New Rochelle,NY,New York,40.9304,-73.7836,America/New_York
Parma,OH,Ohio,41.3843,-81.7286,America/New_York
Terre Haute,IN,Indiana,39.466,-87.3751,America/Indiana/Indianapolis
Somerville,MA,Massachusetts,42.3908,-71.1014,America/New_York
Flagstaff,AZ,Arizona,35.1872,-111.6194,America/Phoenix
Boynton Beach,FL,Florida,26.5281,-80.0811,America/New_York
Homestead,FL,Florida,25.4665,-80.4472,America/New_York
Newark,OH,Ohio,40.0706,-82.425,America/New_York
Plymouth,MN,Minnesota,45.0225,-93.4617,America/Chicago
Anniston,AL,Alabama,33.6712,-85.8135,America/Chicago
Texarkana,TX,Texas,33.45,-94.0847,America/Chicago
Tustin,CA,California,33.7311,-117.8107,America/Los_Angeles
Pharr,TX,Texas,26.1685,-98.1904,America/Chicago
Port Huron,MI,Michigan,42.9821,-82.4388,America/Detroit
Turlock,CA,California,37.5053,-120.8588,America/Los_Angeles
Rancho Cordova,CA,California,38.5737,-121.2527,America/Los_Angeles
The Villages,FL,Florida,28.9034,-81.9887,America/New_York
Milpitas,CA,California,37.4336,-121.8921,America/Los_Angeles
Perris,CA,California,33.7898,-117.2233,America/Los_Angeles
Upland,CA,California,34.1178,-117.6604,America/Los_Angeles
Alton,IL,Illinois,38.9037,-90.152,America/Chicago
Pleasanton,CA,California,37.6663,-121.8805,America/Los_Angeles
Kendall,FL,Florida,25.6697,-80.3556,America/New_York
Jonesboro,AR,Arkansas,35.8212,-90.6791,America/Chicago
Bellflower,CA,California,33.888,-118.1271,America/Los_Angeles
Battle Creek,MI,Michigan,42.2985,-85.2296,America/Detroit
Chino Hills,CA,California,33.9508,-117.7254,America/Los_Angeles
Cheyenne,WY,Wyoming,41.135,-104.7902,America/Denver
Lebanon,PA,Pennsylvania,40.3412,-76.4228,America/New_York
Carmichael,CA,California,38.6318,-121.3263,America/Los_Angeles
South Jordan,UT,Utah,40.557,-111.9784,America/Denver
Davis,CA,California,38.5553,-121.737,America/Los_Angeles
Elizabethtown,KY,Kentucky,37.7031,-85.8773,America/New_York
Schaumburg,IL,Illinois,42.0308,-88.0838,America/Chicago
Alameda,CA,California,37.7668,-122.267,America/Los_Angeles
Hammond,IN,Indiana,41.6168,-87.4909,America/Chicago
Pasco,WA,Washington,46.2506,-119.1305,America/Los_Angeles
Evanston,IL,Illinois,42.0464,-87.6943,America/Chicago
Lehi,UT,Utah,40.4136,-111.8725,America/Denver
Alexandria,LA,Louisiana,31.2923,-92.4702,America/Chicago
North Port,FL,Florida,27.0576,-82.1977,America/New_York
Arlington Heights,IL,Illinois,42.0955,-87.9826,America/Chicago
Camarillo,CA,California,34.223,-119.0321,America/Los_Angeles
Wyoming,MI,Michigan,42.8908,-85.7066,America/Detroit
Flower Mound,TX,Texas,33.0343,-97.1146,America/Chicago
Bethlehem,PA,Pennsylvania,40.6266,-75.3679,America/New_York
Hattiesburg,MS,Mississippi,31.3074,-89.317,America/Chicago
Loveland,CO,Colorado,40.4166,-105.0623,America/Denver
Pittsburg,CA,California,38.0182,-121.8965,America/Los_Angeles
Cedar Park,TX,Texas,30.5105,-97.8197,America/Chicago
Wenatchee,WA,Washington,47.436,-120.3295,America/Los_Angeles
Southfield,MI,Michigan,42.4765,-83.2605,America/Detroit
Rochester Hills,MI,Michigan,42.6645,-83.1563,America/Detroit
Hammond,LA,Louisiana,30.5061,-90.4563,America/Chicago
Valdosta,GA,Georgia,30.8502,-83.2788,America/New_York
Owensboro,KY,Kentucky,37.7575,-87.1172,America/Chicago
Apple Valley,CA,California,34.5352,-117.2109,America/Los_Angeles
Woodbury,MN,Minnesota,44.9057,-92.923,America/Chicago
Pawtucket,RI,Rhode Island,41.8744,-71.3743,America/New_York
St. Joseph,MO,Missouri,39.7598,-94.821,America/Chicago
Doral,FL,Florida,25.8152,-80.3565,America/New_York
Dover,NH,New Hampshire,43.1887,-70.8845,America/New_York
Missouri City,TX,Texas,29.563,-95.5365,America/Chicago
Saratoga Springs,NY,New York,43.0674,-73.7775,America/New_York
Pocatello,ID,Idaho,42.8724,-112.4647,America/Boise
Oshkosh,WI,Wisconsin,44.0227,-88.5619,America/Chicago
New Britain,CT,Connecticut,41.6759,-72.7862,America/New_York
Castle Rock,CO,Colorado,39.3763,-104.8535,America/Denver
Lauderhill,FL,Florida,26.1605,-80.2241,America/New_York
Broomfield,CO,Colorado,39.9542,-105.0526,America/Denver
Dale City,VA,Virginia,38.6473,-77.3459,America/New_York
Bolingbrook,IL,Illinois,41.6901,-88.1021,America/Chicago
Redmond,WA,Washington,47.6763,-122.1169,America/Los_Angeles
Caguas,PR,Puerto Rico,18.2319,-66.0388,America/Puerto_Rico
Mansfield,TX,Texas,32.569,-97.1213,America/Chicago
Ellicott City,MD,Maryland,39.2774,-76.8345,America/New_York
Sheboygan,WI,Wisconsin,43.7403,-87.7316,America/Chicago
Mansfield,OH,Ohio,40.7656,-82.5275,America/New_York
Glens Falls,NY,New York,43.3109,-73.6458,America/New_York
Daytona Beach,FL,Florida,29.1995,-81.0982,America/New_York
Lodi,CA,California,38.1218,-121.2932,America/Los_Angeles
Redlands,CA,California,34.0512,-117.1712,America/Los_Angeles
Harrisonburg,VA,Virginia,38.4362,-78.8735,America/New_York
Dothan,AL,Alabama,31.2336,-85.407,America/Chicago
Cleveland,TN,Tennessee,35.1817,-84.8707,America/New_York
Jackson,TN,Tennessee,35.6538,-88.8354,America/Chicago
Mount Vernon,NY,New York,40.9136,-73.8291,America/New_York
Centreville,VA,Virginia,38.839,-77.4389,America/New_York
Altoona,PA,Pennsylvania,40.5082,-78.4007,America/New_York
Framingham,MA,Massachusetts,42.3085,-71.4368,America/New_York
Camden,NJ,New Jersey,39.9361,-75.1073,America/New_York
Georgetown,TX,Texas,30.666,-97.6966,America/Chicago
Baldwin Park,CA,California,34.0829,-117.9722,America/Los_Angeles
Rocklin,CA,California,38.8075,-121.2489,America/Los_Angeles
Porterville,CA,California,36.0643,-119.0338,America/Los_Angeles
Tamarac,FL,Florida,26.2056,-80.2539,America/New_York
Glen Burnie,MD,Maryland,39.156,-76.6071,America/New_York
Blacksburg,VA,Virginia,37.23,-80.4279,America/New_York
Wausau,WI,Wisconsin,44.962,-89.6459,America/Chicago
Sumter,SC,South Carolina,33.9392,-80.393,America/New_York
Janesville,WI,Wisconsin,42.6854,-89.0135,America/Chicago
Brunswick,GA,Georgia,31.1449,-81.4746,America/New_York
Dublin,CA,California,37.7161,-121.8963,America/Los_Angeles
Wilmington,DE,Delaware,39.7415,-75.5416,America/New_York
Waukesha,WI,Wisconsin,43.0087,-88.2464,America/Chicago
Fairbanks,AK,Alaska,64.8353,-147.6533,America/Anchorage
Lakeville,MN,Minnesota,44.6774,-93.252,America/Chicago
St. Charles,MO,Missouri,38.7954,-90.5157,America/Chicago
Redondo Beach,CA,California,33.8577,-118.3765,America/Los_Angeles
Spring Hill,TN,Tennessee,35.7437,-86.9116,America/Chicago
Bayonne,NJ,New Jersey,40.6668,-74.1158,America/New_York
Grand Forks,ND,North Dakota,47.9214,-97.0884,America/Chicago
Noblesville,IN,Indiana,40.0355,-86.0042,America/Indiana/Indianapolis
Guaynabo,PR,Puerto Rico,18.3832,-66.1134,America/Puerto_Rico
El Paso de Robles,CA,California,35.6394,-120.656,America/Los_Angeles
North Richland Hills,TX,Texas,32.8604,-97.218,America/Chicago
Maple Grove,MN,Minnesota,45.1089,-93.4626,America/Chicago
Passaic,NJ,New Jersey,40.8574,-74.1282,America/New_York
Blaine,MN,Minnesota,45.1696,-93.2077,America/Chicago
Lake Elsinore,CA,California,33.6847,-117.3344,America/Los_Angeles
Rogers,AR,Arkansas,36.317,-94.1531,America/Chicago
Casas Adobes,AZ,Arizona,32.3423,-111.0113,America/Phoenix
Sherman,TX,Texas,33.6273,-96.6221,America/Chicago
Walnut Creek,CA,California,37.9024,-122.0399,America/Los_Angeles
Conway,AR,Arkansas,35.0753,-92.4692,America/Chicago
Eastvale,CA,California,33.9617,-117.5803,America/Los_Angeles
Union City,CA,California,37.6032,-122.0181,America/Los_Angeles
Michigan City,IN,Indiana,41.7092,-86.869,America/Chicago
Poinciana,FL,Florida,28.1217,-81.4821,America/New_York
Tulare,CA,California,36.1995,-119.34,America/Los_Angeles
Gary,IN,Indiana,41.5905,-87.3473,America/Chicago
Gaithersburg,MD,Maryland,39.1346,-77.2131,America/New_York
East Orange,NJ,New Jersey,40.7651,-74.2117,America/New_York
Wesley Chapel,FL,Florida,28.2106,-82.3238,America/New_York
West Des Moines,IA,Iowa,41.5521,-93.7806,America/Chicago
Dalton,GA,Georgia,34.769,-84.972,America/New_York
Dubuque,IA,Iowa,42.5002,-90.707,America/Chicago
Schenectady,NY,New York,42.8025,-73.9275,America/New_York
Ankeny,IA,Iowa,41.7288,-93.6031,America/Chicago
Maricopa,AZ,Arizona,33.0408,-112.0011,America/Phoenix
Eagan,MN,Minnesota,44.817,-93.1638,America/Chicago
Hanford,CA,California,36.3274,-119.6549,America/Los_Angeles
Bristol,TN,Tennessee,36.5572,-82.2154,America/New_York
Yorba Linda,CA,California,33.889,-117.7714,America/Los_Angeles
Weston,FL,Florida,26.1006,-80.4054,America/New_York
Watsonville,CA,California,36.9206,-121.7708,America/Los_Angeles
Palo Alto,CA,California,37.3905,-122.1468,America/Los_Angeles
South Hill,WA,Washington,47.1198,-122.2853,America/Los_Angeles
Shawnee,KS,Kansas,39.0158,-94.8076,America/Chicago
San Marcos,TX,Texas,29.8734,-97.9356,America/Chicago
Great Falls,MT,Montana,47.5022,-111.2996,America/Denver
Haverhill,MA,Massachusetts,42.7838,-71.0871,America/New_York
Union City,NJ,New Jersey,40.7675,-74.0323,America/New_York
Palatine,IL,Illinois,42.118,-88.043,America/Chicago
Longview,WA,Washington,46.1461,-122.963,America/Los_Angeles
Corvallis,OR,Oregon,44.5698,-123.2779,America/Los_Angeles
Rockville,MD,Maryland,39.0834,-77.1553,America/New_York
Skokie,IL,Illinois,42.036,-87.74,America/Chicago
Mount Vernon,WA,Washington,48.4203,-122.3115,America/Los_Angeles
Casper,WY,Wyoming,42.842,-106.3208,America/Denver
Ames,IA,Iowa,42.0256,-93.6217,America/Chicago
Delray Beach,FL,Florida,26.455,-80.0905,America/New_York
Sammamish,WA,Washington,47.6017,-122.0416,America/Los_Angeles
Lynwood,CA,California,33.924,-118.2016,America/Los_Angeles
Dundalk,MD,Maryland,39.2704,-76.4942,America/New_York
Bethesda,MD,Maryland,38.9866,-77.1188,America/New_York
Morristown,TN,Tennessee,36.2043,-83.3001,America/New_York
Juana Díaz,PR,Puerto Rico,18.0532,-66.5044,America/Puerto_Rico
Kankakee,IL,Illinois,41.102,-87.8643,America/Chicago
Fajardo,PR,Puerto Rico,18.3331,-65.6589,America/Puerto_Rico
Alpharetta,GA,Georgia,34.0704,-84.2738,America/New_York
Novi,MI,Michigan,42.4786,-83.4893,America/Detroit
Kenner,LA,Louisiana,30.0109,-90.2549,America/Chicago
Bay City,MI,Michigan,43.5902,-83.8887,America/Detroit
Victoria,TX,Texas,28.8287,-96.9849,America/Chicago
South San Francisco,CA,California,37.6538,-122.4196,America/Los_Angeles
Apex,NC,North Carolina,35.7237,-78.8743,America/New_York
Parkersburg,WV,West Virginia,39.2623,-81.542,America/New_York
Malden,MA,Massachusetts,42.4305,-71.0576,America/New_York
Castro Valley,CA,California,37.7088,-122.0626,America/Los_Angeles
Bozeman,MT,Montana,45.6833,-111.0558,America/Denver
Brentwood,NY,New York,40.7839,-73.2522,America/New_York
Waltham,MA,Massachusetts,42.3889,-71.2423,America/New_York
Pflugerville,TX,Texas,30.4515,-97.6018,America/Chicago
North Little Rock,AR,Arkansas,34.7807,-92.2371,America/Chicago
Brentwood,CA,California,37.9356,-121.719,America/Los_Angeles
Laguna Niguel,CA,California,33.5275,-117.705,America/Los_Angeles
San Clemente,CA,California,33.4499,-117.6102,America/Los_Angeles
Burnsville,MN,Minnesota,44.7648,-93.2793,America/Chicago
Spring,TX,Texas,30.0613,-95.383,America/Chicago
Port Charlotte,FL,Florida,26.9918,-82.114,America/New_York
Eden Prairie,MN,Minnesota,44.8488,-93.4595,America/Chicago
Greenwood,IN,Indiana,39.6019,-86.1073,America/Indiana/Indianapolis
Millcreek,UT,Utah,40.6892,-111.8292,America/Denver
Bellevue,NE,Nebraska,41.1485,-95.939,America/Chicago
Coon Rapids,MN,Minnesota,45.1755,-93.3094,America/Chicago
Rowlett,TX,Texas,32.9155,-96.5489,America/Chicago
Hamilton,OH,Ohio,39.3939,-84.5653,America/New_York
Lakewood,WA,Washington,47.1628,-122.5299,America/Los_Angeles
Florence-Graham,CA,California,33.9682,-118.2447,America/Los_Angeles
Commerce City,CO,Colorado,39.8641,-104.843,America/Denver
Bossier City,LA,Louisiana,32.5224,-93.6668,America/Chicago
Taylor,MI,Michigan,42.226,-83.2688,America/Detroit
La Habra,CA,California,33.9282,-117.9515,America/Los_Angeles
Port Orange,FL,Florida,29.1085,-81.0137,America/New_York
Moore,OK,Oklahoma,35.3293,-97.4757,America/Chicago
Council Bluffs,IA,Iowa,41.2369,-95.8516,America/Chicago
Leander,TX,Texas,30.5728,-97.8618,America/Chicago
Dearborn Heights,MI,Michigan,42.3164,-83.2769,America/Detroit
Reston,VA,Virginia,38.9497,-77.3461,America/New_York
Montebello,CA,California,34.0155,-118.1108,America/Los_Angeles
